respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift
1,10,1,51.285713,.66666698,1.5,10,10
0,0,0,103.85714,.33333299,1.5,5,5
1,5,0,103.85714,.60000002,1.25,5,5
0,0,0,51.285713,.83333302,1.5,10,10
1,10,1,51.285713,.66666698,1.5,10,10
0,0,0,103.85714,.166667,1.5,10,10
1,15,0,26.142857,.40000001,1.25,15,15
0,0,0,51.285713,.5,1.5,5,4
0,0,0,51.285713,.33333299,1.5,25,22.5
1,10,1,13.142858,.5,1.5,10,10
0,0,0,143,.33333299,1.5,20,20
0,0,0,65.428574,.5,1.5,15,13.333333
1,10,0,103.85714,.5,1.5,10,10
1,2,1,13.142858,.80000001,1.25,2,2.25
1,5,1,51.285713,1,1.5,5,5.8333335
0,0,1,13.142858,.40000001,1.25,15,12.5
1,10,0,26.142857,.5,1.5,10,10
0,0,0,143,.166667,1.5,12,12
0,0,1,51.285713,.83333302,1.5,10,8
1,10,0,103.85714,.83333302,1.5,10,6
0,0,0,120.14286,.40000001,1.25,15,10
1,10,0,51.285713,.5,1.5,10,10
0,0,0,103.85714,.5,1.5,10,15
1,10,0,51.285713,.5,1.5,10,10
0,0,1,13.142858,.80000001,1.25,10,10
1,10,0,103.85714,.5,1.5,10,10
1,10,1,13.142858,.2,1.25,10,10
1,10,0,65.428574,.33333299,1.5,25,17.5
0,0,0,65.428574,.40000001,1.25,10,10
0,0,0,103.85714,.166667,1.5,10,10
1,10,1,13.142858,.40000001,1.25,10,10
1,10,0,26.142857,.5,1.5,10,10
1,10,0,26.142857,.5,1.5,10,10
0,0,0,51.285713,.33333299,1.5,25,20
0,0,0,103.85714,.166667,1.5,10,10
0,0,0,103.85714,.166667,1.5,25,25
0,0,1,13.142858,1,.75,10,10
0,0,1,13.142858,.285714,1.75,10,10
0,0,1,13.142858,.33333299,1.5,10,10
0,0,0,26.142857,.33333299,1.5,10,10
0,0,0,103.85714,.33333299,1.5,10,10
0,0,1,13.142858,.66666698,1.5,5,5
1,5,1,13.142858,.42857099,1.75,5,5
1,5,1,51.285713,.80000001,1.25,5,5
0,0,0,65.428574,.33333299,1.5,10,10
0,0,0,154.28572,.166667,1.5,15,15
0,0,0,103.85714,.2,1.25,25,25
0,0,0,120.14286,.5,1.5,5,6.6666665
0,0,0,77.14286,.33333299,1.5,10,10
0,0,0,51.285713,.33333299,1.5,10,10
0,0,0,65.428574,.33333299,1.5,10,10
0,0,0,103.85714,.166667,1.5,20,20
0,0,1,13.142858,.40000001,1.25,10,10
0,0,1,13.142858,.66666698,1.5,5,5
0,0,0,51.285713,.33333299,1.5,10,10
1,5,0,51.285713,.5,1.5,5,5
0,0,0,65.428574,.33333299,1.5,10,10
0,0,0,65.428574,.33333299,1.5,10,10
0,0,0,65.428574,.33333299,1.5,10,10
1,10,0,51.285713,.40000001,1.25,5,5
0,0,0,77.14286,.33333299,1.5,10,10
0,0,0,77.14286,.33333299,1.5,10,10
0,0,0,103.85714,.2,1.25,25,25
0,0,0,77.14286,.166667,1.5,20,20
0,0,1,13.142858,.33333299,1.5,25,25
0,0,0,158,.166667,1.5,15,15
1,2,1,13.142858,1,1.25,2,2.599999
0,0,0,26.142857,.60000002,1.25,10,9
0,0,0,103.85714,.33333299,1.5,10,10
1,7,0,51.285713,.40000001,1.25,5,5
0,0,0,103.85714,.33333299,1.5,10,8.5
1,5,1,13.142858,.5,1.5,5,4
0,0,1,51.285713,.60000002,1.25,10,8.333333
1,10,0,120.14286,.166667,1.5,10,10
0,0,0,103.85714,.166667,1.5,15,15
0,0,0,103.85714,.166667,1.5,15,15
0,0,0,103.85714,.166667,1.5,15,15
1,5,1,13.142858,.80000001,1.25,5,5
0,0,0,77.14286,.2,1.25,25,25
0,0,0,120.14286,.166667,1.5,20,20
0,0,0,143,.142857,1.75,15,15
0,0,0,117.14286,.166667,1.5,15,15
0,0,0,77.14286,.33333299,1.5,10,10
1,10,1,51.285713,.33333299,1.5,5,5
1,10,0,65.428574,.166667,1.5,10,10
1,5,0,103.85714,.60000002,1.25,5,6.6666665
0,0,0,65.428574,.40000001,1.25,15,12.5
0,0,0,143,.33333299,1.5,10,10
0,0,0,51.285713,.33333299,1.5,10,10
0,0,0,103.85714,.33333299,1.5,10,10
1,15,0,103.85714,.2,1.25,10,10
0,0,0,143,.142857,1.75,15,15
0,0,0,103.85714,.166667,1.5,20,20
0,0,0,77.14286,.33333299,1.5,15,12.5
0,0,0,158,.166667,1.5,25,25
0,0,0,158,.166667,1.5,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,195,.166667,1.5,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,154.28572,.166667,1.5,25,25
0,0,0,154.28572,.166667,1.5,25,25
0,0,0,154.28572,.166667,1.5,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,103.85714,.66666698,1.5,15,13.75
0,0,1,13.142858,.40000001,1.25,10,10
0,0,0,158,.166667,1.5,25,25
0,0,0,65.428574,.40000001,1.25,10,10
0,0,0,39.285713,.66666698,1.5,5,6.25
0,0,0,51.285713,.33333299,1.5,15,12.5
0,0,0,143,.142857,1.75,25,25
0,0,0,158,.166667,1.5,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,143,.142857,1.75,25,25
0,0,0,143,.5,1.5,5,8.333333
1,5,0,51.285713,.66666698,1.5,5,5
0,0,0,77.14286,.33333299,1.5,10,10
1,10,0,103.85714,.2,1.25,10,10
0,0,0,77.14286,.33333299,1.5,10,10
0,0,0,65.428574,.33333299,1.5,10,10
0,0,1,65.428574,.166667,1.5,25,25
0,0,0,51.285713,.60000002,1.25,10,7.3333335
1,5,1,51.285713,.66666698,1.5,5,4.25
0,0,0,103.85714,.166667,1.5,20,20
1,5,0,26.142857,.60000002,1.25,5,5
0,0,1,26.142857,.166667,1.5,15,15
0,0,0,51.285713,.33333299,1.5,10,10
1,10,0,103.85714,.2,1.25,10,10
0,0,0,51.285713,.33333299,1.5,10,10
0,0,0,103.85714,.33333299,1.5,15,12.5
0,0,0,103.85714,.83333302,1.5,5,5
0,0,0,65.428574,.40000001,1.25,10,10
1,10,0,103.85714,.2,1.25,10,10
0,0,0,51.285713,.40000001,1.25,10,10
0,0,0,77.14286,.33333299,1.5,10,10
0,0,0,103.85714,.66666698,1.5,5,6.25
0,0,1,13.142858,.40000001,1.25,10,10
0,0,1,13.142858,.166667,1.5,25,25
0,0,0,143,.166667,1.5,25,25
0,0,0,26.142857,.40000001,1.25,10,10
0,0,1,13.142858,.5,1.5,10,8.333333
1,5,1,51.285713,.66666698,1.5,5,5
1,5,1,51.285713,.66666698,1.5,5,5
0,0,1,13.142858,.80000001,1.25,5,5
0,0,0,51.285713,.33333299,1.5,25,25
1,2,0,143,.285714,1.75,2,2
1,10,1,51.285713,1,1.5,10,7.3333335
1,75,1,51.285713,1,1.5,75,66.666664
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,1,51.285713,.5,1.5,300,200
1,100,1,51.285713,.66666698,1.5,100,100
1,100,1,51.285713,1,1.5,100,62.5
1,50,1,51.285713,.66666698,1.5,50,50
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
1,50,1,51.285713,.66666698,1.5,50,50
0,0,0,103.85714,.2,1.25,10,10
0,0,0,143,.142857,1.75,2,2
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
1,50,1,51.285713,.83333302,1.5,35,33
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.142857,1.75,2,2
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,143,.142857,1.75,2,2
1,50,1,51.285713,.5,1.5,50,41.666668
1,30,1,51.285713,.66666698,1.5,50,50
1,25,1,51.285713,1,1.5,25,18.333334
1,30,1,51.285713,1,1.5,30,26.666666
0,0,0,103.85714,.2,1.25,10,10
1,10,1,51.285713,1,1.5,10,21.666666
1,50,0,26.142857,.40000001,1.25,50,50
0,0,0,103.85714,.2,1.25,10,10
1,20,1,26.142857,.83333302,1.5,25,25
1,40,1,51.285713,.66666698,1.5,25,25
0,0,0,65.428574,.285714,1.75,2,2
0,0,1,51.285713,.66666698,1.5,25,37.5
0,0,0,103.85714,.2,1.25,10,10
1,25,1,51.285713,1,1.5,25,19.166666
0,0,0,103.85714,.2,1.25,10,10
1,25,0,103.85714,.83333302,1.5,50,25
1,20,1,51.285713,1,1.5,20,21.666666
1,35,1,51.285713,1,1.5,35,23.333334
1,50,1,51.285713,.66666698,1.5,50,31.25
1,30,1,51.285713,.83333302,1.5,30,28
0,0,0,143,.285714,1.75,3,2
1,25,1,51.285713,1,1.5,15,25
0,0,1,13.142858,.40000001,1.25,5,5
1,25,1,51.285713,1,1.5,25,25
1,22,1,51.285713,.83333302,1.5,25,27
1,25,0,26.142857,.83333302,1.5,25,25
1,50,1,51.285713,1,1.5,50,20
1,25,1,51.285713,1,1.5,25,23.333334
0,0,0,103.85714,.2,1.25,10,10
1,25,1,51.285713,1,1.5,25,25
0,0,0,143,.285714,1.75,1,1
1,10,1,51.285713,.57142901,1.75,10,8.25
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,65.428574,.40000001,1.25,5,5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,158,.142857,1.75,5,5
0,0,0,103.85714,.2,1.25,10,10
1,25,1,51.285713,1,1.5,25,17.5
0,0,0,158,.142857,1.75,5,5
0,0,0,158,.142857,1.75,5,5
0,0,0,103.85714,.2,1.25,10,10
1,2,0,51.285713,.285714,1.75,2,2
0,0,0,51.285713,.42857099,1.75,2,2
0,0,0,158,.142857,1.75,5,5
0,0,0,158,.142857,1.75,5,5
0,0,0,158,.142857,1.75,5,5
0,0,0,158,.142857,1.75,5,5
0,0,0,158,.142857,1.75,5,5
0,0,0,158,.142857,1.75,5,5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,51.285713,.40000001,1.25,5,5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,129.14285,.142857,1.75,5,5
0,0,0,103.85714,.142857,1.75,5,5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.142857,1.75,5,5
0,0,0,51.285713,.285714,1.75,2,2
0,0,1,13.142858,.142857,1.75,5,5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.285714,1.75,2,2
0,0,0,65.428574,.40000001,1.25,5,5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,65.428574,.142857,1.75,5,5
0,0,0,65.428574,.142857,1.75,5,5
0,0,0,143,.142857,1.75,5,5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,129.14285,.142857,1.75,5,5
1,10,1,26.142857,.83333302,1.5,25,25
1,25,0,65.428574,.5,1.5,10,10
0,0,0,143,.2,1.25,15,15
1,25,0,103.85714,.66666698,1.5,10,11.25
1,25,1,51.285713,.66666698,1.5,15,11.25
1,5,0,103.85714,.2,1.25,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,158,.166667,1.5,10,10
1,10,1,51.285713,1,1.5,5,9.166667
1,10,1,51.285713,1,1.5,10,10
0,0,1,13.142858,.40000001,1.25,5,7.5
1,10,0,103.85714,.83333302,1.5,10,12
1,10,1,51.285713,1,1.5,10,10
1,10,1,51.285713,1,1.5,10,10
1,10,0,103.85714,.83333302,1.5,15,12
0,0,0,143,.142857,1.75,10,10
1,20,1,13.142858,.5,1.5,10,16.666666
1,10,1,51.285713,1,1.5,10,10
1,10,1,51.285713,.83333302,1.5,10,11
1,15,1,51.285713,1,1.5,10,10
1,10,1,51.285713,1,1.5,15,10.833333
1,10,1,51.285713,1,1.5,10,10.833333
1,25,1,51.285713,.33333299,1.5,25,22.5
0,0,1,51.285713,1,1.5,10,11.666667
1,10,1,51.285713,1,1.5,10,10
1,10,1,51.285713,1,1.5,10,10
1,10,1,51.285713,1,1.5,10,10
0,0,0,77.14286,.33333299,1.5,50,30
1,15,1,51.285713,.66666698,1.5,15,12.5
0,0,0,65.428574,.42857099,1.75,2,2
1,10,1,26.142857,.80000001,1.25,10,10
0,0,0,26.142857,.60000002,1.25,5,5
0,0,0,103.85714,.2,1.25,15,15
1,10,1,51.285713,.83333302,1.5,10,10
0,0,0,103.85714,.66666698,1.5,15,15
1,10,1,51.285713,.83333302,1.5,10,9.7999964
0,0,1,51.285713,1,1.5,12,9.5
1,25,0,103.85714,.166667,1.5,50,50
1,10,1,51.285713,.83333302,1.5,10,10
1,10,0,103.85714,.2,1.25,5,5
1,20,1,51.285713,.33333299,1.5,20,17.5
0,0,0,51.285713,.40000001,1.25,10,8.5
1,10,1,51.285713,.83333302,1.5,10,10
0,0,0,103.85714,.5,1.5,20,20
0,0,0,65.428574,.40000001,1.25,10,7.5
1,10,1,51.285713,.83333302,1.5,10,10
1,5,0,65.428574,.40000001,1.25,5,5
0,0,1,51.285713,.5,1.5,25,25
1,10,1,13.142858,.83333302,1.5,10,10
1,25,0,65.428574,.33333299,1.5,25,17.5
1,5,0,51.285713,.40000001,1.25,5,5
1,15,0,129.14285,.5,1.5,15,15
1,10,1,51.285713,.66666698,1.5,15,12.5
1,10,1,51.285713,1,1.5,10,8.333333
0,0,1,51.285713,.66666698,1.5,15,15
1,25,0,51.285713,.33333299,1.5,10,17.5
1,20,0,51.285713,.40000001,1.25,20,15
1,15,1,51.285713,.66666698,1.5,15,15
0,0,0,103.85714,.2,1.25,10,10
1,25,1,51.285713,.66666698,1.5,25,20
0,0,0,103.85714,.2,1.25,10,10
1,15,1,51.285713,1,1.5,15,17.5
1,25,1,51.285713,.83333302,1.5,25,18
0,0,1,51.285713,.83333302,1.5,25,22
0,0,1,13.142858,.40000001,1.25,5,5
1,30,1,51.285713,.5,1.5,25,25
1,25,1,51.285713,.83333302,1.5,25,19
1,10,1,51.285713,1,1.5,10,15.833333
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
1,25,1,51.285713,.66666698,1.5,25,23.75
1,25,1,51.285713,.66666698,1.5,25,23.75
1,20,1,51.285713,.5,1.5,15,11.666667
1,25,1,51.285713,.66666698,1.5,25,25
0,0,0,103.85714,.2,1.25,10,10
0,0,0,143,.142857,1.75,10,10
1,25,1,51.285713,.5,1.5,25,33.333332
1,25,1,51.285713,.66666698,1.5,25,25
1,25,1,51.285713,.66666698,1.5,25,25
0,0,0,103.85714,.2,1.25,10,10
0,0,1,51.285713,.83333302,1.5,25,24
0,0,0,103.85714,.2,1.25,10,10
0,0,1,51.285713,.83333302,1.5,25,25
0,0,0,65.428574,.40000001,1.25,5,5
1,15,1,51.285713,1,1.5,15,15
0,0,0,103.85714,.2,1.25,10,10
1,25,0,26.142857,.40000001,1.25,25,25
1,5,1,51.285713,.40000001,1.25,5,5
1,5,1,51.285713,.40000001,1.25,5,5
1,15,1,51.285713,1,1.5,10,10.833333
1,25,1,26.142857,.5,1.5,10,20
1,25,1,51.285713,1,1.5,10,10
1,10,1,51.285713,.83333302,1.5,15,15
0,0,0,143,.142857,1.75,10,10
0,0,0,103.85714,.2,1.25,10,10
1,15,0,103.85714,.83333302,1.5,15,15
0,0,1,51.285713,.83333302,1.5,10,16
0,0,1,51.285713,1,1.5,15,13.333333
1,10,1,51.285713,.83333302,1.5,20,14
1,25,1,51.285713,.66666698,1.5,25,16.25
0,0,1,26.142857,.5,1.5,35,28.333334
0,0,0,120.14286,.40000001,1.25,10,7.5
1,25,1,51.285713,.66666698,1.5,25,18.75
0,0,0,103.85714,.66666698,1.5,25,25
0,0,0,158,.166667,1.5,10,10
1,20,1,51.285713,.66666698,1.5,20,20
1,25,1,51.285713,.66666698,1.5,25,18.75
0,0,0,120.14286,.66666698,1.5,25,25
0,0,0,26.142857,.40000001,1.25,50,50
0,0,0,103.85714,.5,1.5,25,31.666666
1,20,1,51.285713,.66666698,1.5,20,20
1,20,1,51.285713,.66666698,1.5,20,20
1,50,0,120.14286,.33333299,1.5,25,25
0,0,1,51.285713,1,1.5,25,16.666666
1,5,1,26.142857,1,1.75,10,5.75
1,20,1,51.285713,.80000001,1.25,20,16.25
0,0,0,26.142857,.66666698,.75,20,15
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
1,20,1,51.285713,.80000001,1.25,10,11.25
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,26.142857,.66666698,.75,5,5
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,103.85714,.5,2,5,6.25
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,129.14285,.25,2,10,12.5
0,0,0,103.85714,.125,2,25,25
1,10,0,143,.285714,1.75,5,7.5
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,129.14285,.125,2,25,25
0,0,0,143,.125,2,25,25
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
1,5,1,13.142858,.375,2,5,6.6666665
0,0,0,143,.125,2,25,25
0,0,0,51.285713,.33333299,.75,10,10
1,5,0,26.142857,.375,2,5,6.6666665
0,0,0,143,.125,2,25,25
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
1,5,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,26.142857,.66666698,.75,5,5
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,103.85714,.60000002,1.25,25,25
1,50,1,51.285713,1,.25,15,15
1,25,1,51.285713,1,.25,35,35
0,0,1,51.285713,1,.25,50,50
1,15,1,51.285713,.80000001,1.25,15,14.25
1,25,1,51.285713,1,.5,25,25
1,25,1,26.142857,1,.5,25,25
0,0,0,51.285713,.33333299,.75,1,1
1,25,1,51.285713,1,.25,25,25
1,25,1,26.142857,1,.5,50,37.5
1,50,1,51.285713,1,.25,50,50
1,50,0,26.142857,.5,.5,75,75
0,0,1,51.285713,1,.25,50,50
0,0,1,51.285713,1,.25,25,25
0,0,0,51.285713,.33333299,.75,10,10
1,20,1,51.285713,1,.25,20,20
1,15,1,51.285713,1,.25,10,10
1,2,0,51.285713,.33333299,.75,2,2
1,100,1,51.285713,.60000002,1.25,100,83.333336
1,10,1,51.285713,1,.25,10,10
1,22,0,39.285713,.5,1,15,25
0,0,1,39.285713,1,.5,25,25
1,25,1,51.285713,1,.25,25,25
1,15,1,51.285713,1,.5,15,15
1,50,1,51.285713,.83333302,1.5,150,110
0,0,0,103.85714,.5,.5,50,50
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,2,2
1,3,1,13.142858,.66666698,.75,2,3.5
0,0,1,13.142858,.66666698,.75,2,2
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,158,.33333299,.75,10,10
0,0,0,143,.25,1,10,10
1,15,1,51.285713,1,1.25,10,11
0,0,1,13.142858,.75,1,15,21.666666
0,0,0,143,.125,2,25,25
1,10,1,13.142858,.75,1,25,20
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,103.85714,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,7,7
1,2,1,13.142858,.66666698,.75,2,3.5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,5,5
0,0,0,51.285713,.33333299,.75,10,10
1,20,0,77.14286,.285714,1.75,15,12.5
0,0,0,51.285713,.33333299,.75,10,10
0,0,1,13.142858,.66666698,.75,10,7.5
0,0,0,51.285713,.33333299,.75,15,15
0,0,0,103.85714,.25,2,10,10
0,0,1,51.285713,1,.75,5,5
1,25,1,13.142858,.60000002,1.25,10,11.666667
0,0,0,129.14285,.25,2,10,10
0,0,0,51.285713,.5,2,5,5
0,0,0,51.285713,.33333299,.75,15,15
0,0,0,51.285713,.33333299,.75,15,15
0,0,0,51.285713,.33333299,.75,15,15
0,0,0,51.285713,.33333299,.75,15,15
0,0,0,51.285713,.33333299,.75,15,15
1,10,0,51.285713,.25,2,5,5
0,0,0,65.428574,.25,2,10,10
1,2,1,51.285713,.166667,1.5,2,2
0,0,0,158,.25,2,10,10
1,5,0,26.142857,.66666698,.75,5,5
1,5,0,143,.25,2,10,7.5
0,0,0,26.142857,.66666698,.75,7,6
1,7,0,51.285713,.33333299,.75,7,7
0,0,1,13.142858,.25,2,10,10
1,2,0,51.285713,.166667,1.5,2,2
0,0,0,143,.25,2,10,10
0,0,0,103.85714,.5,2,5,5
0,0,0,143,.25,2,10,10
0,0,0,51.285713,.33333299,.75,15,15
0,0,0,51.285713,.33333299,.75,15,15
0,0,1,51.285713,1,.25,25,25
0,0,0,129.14285,.25,2,10,10
0,0,0,65.428574,.5,2,5,5
0,0,0,168.42857,.25,2,10,10
0,0,0,65.428574,.25,2,10,10
0,0,0,143,.25,2,10,10
1,10,1,51.285713,.83333302,1.5,10,10
0,0,0,51.285713,.33333299,.75,20,20
1,7,0,51.285713,.33333299,.75,5,5
0,0,0,143,.166667,1.5,5,5
0,0,0,168.42857,.25,2,10,10
0,0,0,143,.25,2,10,10
1,10,0,103.85714,.33333299,.75,10,10
1,10,0,65.428574,.125,2,10,10
0,0,0,129.14285,.25,2,10,10
0,0,0,129.14285,.25,2,10,10
0,0,0,51.285713,.33333299,.75,15,15
1,10,0,103.85714,.125,2,10,10
0,0,0,158,.125,2,20,20
0,0,0,51.285713,.33333299,.75,15,15
0,0,0,51.285713,.33333299,.75,15,15
0,0,1,13.142858,1,.75,5,5
1,5,1,51.285713,1,.75,5,5
0,0,0,120.14286,.33333299,1.5,2,2
0,0,0,143,.25,2,10,10
0,0,0,65.428574,.25,2,10,10
0,0,1,13.142858,.66666698,.75,10,8.5
1,5,1,13.142858,.66666698,.75,5,5
0,0,0,168.42857,.25,2,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,129.14285,.25,2,10,12.5
0,0,0,51.285713,.33333299,.75,10,10
1,5,0,26.142857,.375,2,5,6.6666665
0,0,0,143,.125,2,25,25
1,5,0,65.428574,.5,2,5,5
0,0,0,26.142857,.375,2,5,8.333333
0,0,0,195,.125,2,25,25
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,65.428574,.375,2,10,8.333333
0,0,0,143,.25,2,10,12.5
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,1,51.285713,1,.25,25,25
0,0,0,143,.25,2,10,12.5
0,0,1,13.142858,.5,2,5,6.25
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,129.14285,.25,2,10,12.5
0,0,0,26.142857,.5,2,10,6.25
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,1,13.142858,.625,2,5,4.4000001
0,0,1,13.142858,.375,2,10,8.333333
1,2,1,13.142858,1,.75,2,3
1,3,1,13.142858,.5,2,5,5
0,0,0,51.285713,.33333299,.75,10,10
1,10,0,158,.142857,1.75,10,10
0,0,0,51.285713,.375,2,5,6.6666665
0,0,0,65.428574,.25,2,10,10
1,10,0,158,.142857,1.75,10,10
0,0,1,13.142858,.285714,1.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,158,.125,2,20,20
1,10,0,158,.142857,1.75,10,10
0,0,0,51.285713,.25,2,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.25,2,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,65.428574,.25,2,10,10
0,0,0,158,.125,2,20,20
0,0,0,158,.125,2,20,20
0,0,0,51.285713,.5,2,2,5.5
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,65.428574,.25,2,10,10
0,0,0,65.428574,.25,2,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,51.285713,.33333299,.75,10,10
0,0,0,103.85714,.25,2,10,10
0,0,0,51.285713,.25,2,10,10
0,0,1,13.142858,.5,2,7,5.5
0,0,1,51.285713,1,.25,25,25
0,0,0,103.85714,.166667,1.5,15,15
0,0,0,77.14286,.285714,1.75,10,17.5
0,0,0,51.285713,.285714,1.75,10,17.5
0,0,0,158,.125,2,36,36
1,7,0,26.142857,.5,2,7,7.25
1,5,0,26.142857,.85714298,1.75,5,5
0,0,0,65.428574,.42857099,1.75,10,11.666667
1,20,0,158,.142857,1.75,15,15
0,0,1,13.142858,.75,2,10,6.6666665
